ID Cliente,Zona,País,Tipo de producto,Canal de venta,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades,Precio Unitario,Coste unitario,Importe venta total,Importe Coste total
C7294,Centroamerica y Caribe,Nicaragua,Carnicos,Offline,Critica,2020-03-19,1970-01-01 00:00:00,2020-04-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9987,Asia,Malaysia,Ropa,Offline,Alta,2020-03-05,1970-01-01 00:00:00,2020-03-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6159,Africa,Zambia,Cosmeticos,Online,Alta,2021-01-30,1970-01-01 00:00:00,2021-02-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8293,Africa,Malawi,Frutas,Online,Baja,2020-03-07,1970-01-01 00:00:00,2020-03-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2578,Africa,Lesotho,Cuidado personal,Offline,Alta,2022-04-09,1970-01-01 00:00:00,2022-04-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7406,Africa,Malawi,Carnicos,Offline,Baja,2021-02-11,1970-01-01 00:00:00,2021-02-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5869,Africa,Iraq,Carnicos,Offline,Critica,2020-11-19,1970-01-01 00:00:00,2020-12-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4267,Asia,Turkmenistan,Domestico,Offline,Media,2020-06-09,1970-01-01 00:00:00,2020-06-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9598,Africa,United Arab Emirates,Material de oficina,Offline,Baja,2020-06-19,1970-01-01 00:00:00,2020-06-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7067,Asia,Maldives,Domestico,Online,Alta,2022-01-20,1970-01-01 00:00:00,2022-02-07,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9581,Europa,Romania,Domestico,Online,Critica,2022-05-29,1970-01-01 00:00:00,2022-06-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8249,Africa,Lebanon,Cosmeticos,Offline,Critica,2021-12-28,1970-01-01 00:00:00,2022-02-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3885,Europa,Portugal,Cosmeticos,Online,Alta,2020-03-30,1970-01-01 00:00:00,2020-05-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2504,Europa,Bosnia and Herzegovina,Material de oficina,Offline,Critica,2022-09-22,1970-01-01 00:00:00,2022-10-07,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1825,Africa,Iraq,Snacks,Offline,Critica,2022-07-10,1970-01-01 00:00:00,2022-08-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4772,Europa,Moldova,Ropa,Offline,Critica,2021-09-18,1970-01-01 00:00:00,2021-11-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5969,Africa,Liberia,Cereales,Offline,Alta,2021-05-06,1970-01-01 00:00:00,2021-06-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5246,Africa,Sudan,Alimento infantil,Online,Baja,2020-01-01,1970-01-01 00:00:00,2020-01-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3133,Africa,Democratic Republic of the Congo,Cosmeticos,Online,Media,2020-12-18,1970-01-01 00:00:00,2021-02-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5366,Africa,Morocco,Snacks,Offline,Media,2022-03-13,1970-01-01 00:00:00,2022-03-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9383,Centroamerica y Caribe,Saint Vincent and the Grenadines,Frutas,Online,Media,2020-08-20,1970-01-01 00:00:00,2020-09-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8825,Africa,Pakistan,Domestico,Offline,Baja,2022-03-12,1970-01-01 00:00:00,2022-04-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7036,Europa,Sweden,Cereales,Online,Alta,2020-04-27,1970-01-01 00:00:00,2020-05-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3564,Australia y Oceania,Palau,Cuidado personal,Online,Critica,2020-04-24,1970-01-01 00:00:00,2020-05-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7658,Europa,Poland,Cereales,Offline,Critica,2020-09-15,1970-01-01 00:00:00,2020-10-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6773,Africa,Equatorial Guinea,Carnicos,Online,Critica,2020-06-15,1970-01-01 00:00:00,2020-07-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7065,Australia y Oceania,Kiribati,Domestico,Offline,Media,2020-04-30,1970-01-01 00:00:00,2020-05-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1895,Asia,Myanmar,Cereales,Offline,Critica,2021-07-06,1970-01-01 00:00:00,2021-08-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3324,Centroamerica y Caribe,Haiti,Domestico,Online,Critica,2021-04-18,1970-01-01 00:00:00,2021-05-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1620,Africa,Mauritius,Snacks,Online,Media,2020-03-26,1970-01-01 00:00:00,2020-05-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5752,Europa,Luxembourg,Cereales,Online,Critica,2020-09-18,1970-01-01 00:00:00,2020-11-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2891,Australia y Oceania,Tonga,Ropa,Offline,Baja,2022-08-31,1970-01-01 00:00:00,2022-09-11,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7914,Europa,Ukraine,Verduras,Offline,Alta,2022-02-16,1970-01-01 00:00:00,2022-02-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4899,Africa,Sudan,Snacks,Online,Alta,2021-04-07,1970-01-01 00:00:00,2021-04-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5627,Europa,France,Domestico,Online,Baja,2021-03-19,1970-01-01 00:00:00,2021-04-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9084,Asia,Laos,Ropa,Offline,Media,2020-08-25,1970-01-01 00:00:00,2020-09-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5958,Centroamerica y Caribe,Dominica,Cosmeticos,Online,Critica,2020-01-31,1970-01-01 00:00:00,2020-03-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1139,Europa,Estonia,Snacks,Offline,Alta,2020-06-03,1970-01-01 00:00:00,2020-06-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9222,Africa,Afghanistan,Cuidado personal,Offline,Critica,2021-07-23,1970-01-01 00:00:00,2021-09-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5005,Africa,Eritrea,Frutas,Online,Critica,2020-11-29,1970-01-01 00:00:00,2020-12-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8987,Africa,Oman,Carnicos,Online,Alta,2020-08-08,1970-01-01 00:00:00,2020-08-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1873,Centroamerica y Caribe,Cuba,Snacks,Offline,Media,2020-04-18,1970-01-01 00:00:00,2020-05-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1069,Africa,Oman,Cereales,Offline,Critica,2021-06-23,1970-01-01 00:00:00,2021-07-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2185,Europa,Luxembourg,Material de oficina,Offline,Alta,2020-04-29,1970-01-01 00:00:00,2020-05-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1534,Africa,Namibia,Material de oficina,Offline,Baja,2020-07-27,1970-01-01 00:00:00,2020-08-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9632,Asia,India,Frutas,Online,Alta,2020-08-12,1970-01-01 00:00:00,2020-08-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1698,Australia y Oceania,Palau,Verduras,Offline,Alta,2020-09-14,1970-01-01 00:00:00,2020-10-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3155,Europa,Serbia,Cuidado personal,Online,Alta,2021-06-26,1970-01-01 00:00:00,2021-08-04,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4128,Africa,Mauritania,Verduras,Offline,Critica,2022-07-26,1970-01-01 00:00:00,2022-08-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8946,Asia,Maldives,Frutas,Offline,Alta,2021-02-10,1970-01-01 00:00:00,2021-02-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4641,Africa,Liberia,Cuidado personal,Offline,Critica,2021-10-31,1970-01-01 00:00:00,2021-11-09,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1447,Europa,Greece,Bebida,Online,Media,2021-04-04,1970-01-01 00:00:00,2021-05-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1302,Centroamerica y Caribe,Dominica,Frutas,Offline,Baja,2020-08-11,1970-01-01 00:00:00,2020-08-23,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2348,Asia,Vietnam,Cereales,Offline,Critica,2021-07-10,1970-01-01 00:00:00,2021-07-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3428,Asia,Sri Lanka,Cereales,Offline,Alta,2021-09-24,1970-01-01 00:00:00,2021-10-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8591,Europa,Portugal,Domestico,Offline,Media,2022-03-28,1970-01-01 00:00:00,2022-05-06,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4586,Norteamerica,United States of America,Carnicos,Offline,Critica,2020-02-26,1970-01-01 00:00:00,2020-03-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1368,Centroamerica y Caribe,Jamaica,Snacks,Online,Critica,2021-07-30,1970-01-01 00:00:00,2021-09-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9592,Europa,Cyprus,Alimento infantil,Online,Alta,2020-02-19,1970-01-01 00:00:00,2020-03-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9119,Africa,Iran,Cereales,Offline,Media,2021-04-18,1970-01-01 00:00:00,2021-05-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7513,Asia,Sri Lanka,Verduras,Offline,Critica,2020-12-04,1970-01-01 00:00:00,2020-12-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8537,Australia y Oceania,East Timor,Snacks,Online,Media,2021-01-02,1970-01-01 00:00:00,2021-02-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7664,Africa,Niger,Carnicos,Online,Critica,2022-06-29,1970-01-01 00:00:00,2022-07-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5563,Australia y Oceania,Australia,Frutas,Online,Media,2021-01-10,1970-01-01 00:00:00,2021-02-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3612,Africa,Botswana,Alimento infantil,Online,Media,2022-08-29,1970-01-01 00:00:00,2022-09-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8388,Europa,Portugal,Frutas,Online,Media,2022-05-27,1970-01-01 00:00:00,2022-06-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9174,Asia,South Korea,Bebida,Offline,Alta,2022-10-26,1970-01-01 00:00:00,2022-10-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9453,Asia,Philippines,Carnicos,Offline,Media,2021-02-28,1970-01-01 00:00:00,2021-03-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4416,Centroamerica y Caribe,Saint Vincent and the Grenadines,Carnicos,Offline,Baja,2022-03-23,1970-01-01 00:00:00,2022-03-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3451,Centroamerica y Caribe,Panama,Verduras,Online,Critica,2022-08-20,1970-01-01 00:00:00,2022-10-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7654,Europa,Italy,Carnicos,Offline,Critica,2020-11-04,1970-01-01 00:00:00,2020-11-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5322,Asia,Tajikistan,Alimento infantil,Offline,Media,2021-06-06,1970-01-01 00:00:00,2021-07-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3455,Europa,Montenegro,Verduras,Online,Media,2022-03-21,1970-01-01 00:00:00,2022-04-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5257,Africa,Sao Tome and Principe,Verduras,Online,Critica,2021-06-10,1970-01-01 00:00:00,2021-07-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5635,Africa,Somalia,Verduras,Online,Baja,2022-01-08,1970-01-01 00:00:00,2022-02-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4699,Europa,Italy,Alimento infantil,Offline,Baja,2021-07-25,1970-01-01 00:00:00,2021-08-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3261,Europa,Poland,Carnicos,Online,Alta,2022-05-14,1970-01-01 00:00:00,2022-06-04,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7338,Europa,Ukraine,Material de oficina,Offline,Critica,2021-05-29,1970-01-01 00:00:00,2021-06-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5649,Asia,Cambodia,Domestico,Online,Critica,2020-05-12,1970-01-01 00:00:00,2020-05-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1116,Europa,Bosnia and Herzegovina,Ropa,Offline,Critica,2021-04-19,1970-01-01 00:00:00,2021-05-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6365,Asia,Philippines,Verduras,Online,Media,2022-05-28,1970-01-01 00:00:00,2022-06-08,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3225,Asia,Japan,Snacks,Offline,Alta,2022-04-09,1970-01-01 00:00:00,2022-04-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1226,Asia,Turkmenistan,Ropa,Offline,Alta,2021-04-25,1970-01-01 00:00:00,2021-04-29,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6105,Europa,Andorra,Verduras,Offline,Media,2020-05-12,1970-01-01 00:00:00,2020-05-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6299,Africa,Kenya,Alimento infantil,Online,Baja,2022-01-23,1970-01-01 00:00:00,2022-02-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4448,Africa,Mozambique,Ropa,Online,Alta,2020-11-24,1970-01-01 00:00:00,2021-01-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3899,Australia y Oceania,Solomon Islands,Snacks,Offline,Alta,2021-10-03,1970-01-01 00:00:00,2021-11-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4197,Africa,Democratic Republic of the Congo,Cosmeticos,Online,Alta,2021-05-07,1970-01-01 00:00:00,2021-06-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5593,Africa,Uganda,Ropa,Offline,Baja,2021-01-27,1970-01-01 00:00:00,2021-03-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4541,Europa,Albania,Material de oficina,Online,Alta,2022-09-29,1970-01-01 00:00:00,2022-11-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7197,Australia y Oceania,Samoa,Cereales,Online,Critica,2021-06-01,1970-01-01 00:00:00,2021-07-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6922,Asia,Indonesia,Verduras,Online,Alta,2021-02-16,1970-01-01 00:00:00,2021-03-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6779,Africa,South Africa,Snacks,Offline,Baja,2022-01-12,1970-01-01 00:00:00,2022-01-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6033,Africa,Malawi,Cereales,Online,Baja,2021-10-27,1970-01-01 00:00:00,2021-12-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4653,Europa,United Kingdom,Ropa,Online,Baja,2020-01-11,1970-01-01 00:00:00,2020-02-23,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7813,Centroamerica y Caribe,Jamaica,Alimento infantil,Online,Alta,2022-04-17,1970-01-01 00:00:00,2022-04-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3388,Asia,Nepal,Material de oficina,Offline,Media,2021-10-21,1970-01-01 00:00:00,2021-10-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2456,Africa,Mali,Alimento infantil,Online,Critica,2020-09-20,1970-01-01 00:00:00,2020-10-22,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7798,Asia,China,Alimento infantil,Online,Alta,2020-03-07,1970-01-01 00:00:00,2020-03-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9401,Africa,Togo,Cuidado personal,Online,Baja,2021-09-19,1970-01-01 00:00:00,2021-11-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6951,Australia y Oceania,Solomon Islands,Domestico,Offline,Alta,2020-02-16,1970-01-01 00:00:00,2020-02-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5341,Africa,Central African Republic,Frutas,Offline,Critica,2022-01-12,1970-01-01 00:00:00,2022-02-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1163,Africa,Swaziland,Cosmeticos,Online,Baja,2021-08-10,1970-01-01 00:00:00,2021-08-20,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5216,Africa,United Arab Emirates,Cereales,Online,Media,2021-12-28,1970-01-01 00:00:00,2022-02-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2000,Australia y Oceania,Fiji,Bebida,Offline,Baja,2022-06-12,1970-01-01 00:00:00,2022-06-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8219,Africa,Swaziland,Cosmeticos,Offline,Critica,2022-08-19,1970-01-01 00:00:00,2022-09-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5279,Europa,Vatican City,Verduras,Offline,Alta,2021-03-07,1970-01-01 00:00:00,2021-04-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6791,Asia,Thailand,Bebida,Online,Baja,2022-11-05,1970-01-01 00:00:00,2022-11-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9066,Europa,Georgia,Verduras,Online,Alta,2022-10-12,1970-01-01 00:00:00,2022-10-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4622,Africa,Guinea-Bissau,Snacks,Online,Baja,2022-03-31,1970-01-01 00:00:00,2022-04-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4678,Europa,Estonia,Snacks,Online,Baja,2021-06-28,1970-01-01 00:00:00,2021-07-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7655,Africa,Swaziland,Cosmeticos,Offline,Alta,2021-02-26,1970-01-01 00:00:00,2021-04-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3680,Centroamerica y Caribe,Trinidad and Tobago,Cosmeticos,Online,Critica,2020-11-09,1970-01-01 00:00:00,2020-12-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6081,Africa,Ghana,Domestico,Online,Media,2020-08-12,1970-01-01 00:00:00,2020-09-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1890,Africa,Djibouti,Ropa,Online,Alta,2022-04-10,1970-01-01 00:00:00,2022-05-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1341,Australia y Oceania,New Zealand,Cereales,Offline,Critica,2022-05-15,1970-01-01 00:00:00,2022-05-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6373,Africa,Syria,Cuidado personal,Offline,Baja,2022-02-17,1970-01-01 00:00:00,2022-02-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6127,Europa,Albania,Ropa,Online,Alta,2020-04-26,1970-01-01 00:00:00,2020-05-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8447,Asia,Taiwan,Material de oficina,Offline,Critica,2020-05-24,1970-01-01 00:00:00,2020-06-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8380,Africa,Ethiopia,Bebida,Offline,Media,2020-07-02,1970-01-01 00:00:00,2020-07-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1677,Europa,United Kingdom,Snacks,Offline,Media,2020-08-11,1970-01-01 00:00:00,2020-08-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7292,Africa,Cape Verde,Material de oficina,Offline,Baja,2021-02-05,1970-01-01 00:00:00,2021-02-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8881,Africa,Tanzania,Alimento infantil,Online,Media,2021-04-24,1970-01-01 00:00:00,2021-06-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4303,Centroamerica y Caribe,Trinidad and Tobago,Snacks,Online,Alta,2021-01-01,1970-01-01 00:00:00,2021-01-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1123,Africa,Togo,Cereales,Offline,Alta,2021-10-01,1970-01-01 00:00:00,2021-11-09,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3106,Europa,Montenegro,Domestico,Online,Alta,2022-09-07,1970-01-01 00:00:00,2022-09-08,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5721,Europa,Russia,Ropa,Offline,Media,2021-11-23,1970-01-01 00:00:00,2021-12-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9642,Asia,Nepal,Cereales,Offline,Media,2020-09-29,1970-01-01 00:00:00,2020-11-07,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7242,Africa,Kenya,Domestico,Online,Alta,2022-06-04,1970-01-01 00:00:00,2022-07-03,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
